GO Term ID	GO Term Name	Corrected p-val	Uncorrected p-val
GO:0006725	cellular aromatic compound metabolic process	0.5228753409838826	0.17959820389416584
GO:0008833	deoxyribonuclease IV (phage-T4-induced) activity	0.5228753409838826	0.17959820389416584
GO:0032790	ribosome disassembly	0.5228753409838826	0.17959820389416584
GO:0071554	cell wall organization or biogenesis	0.5228753409838826	0.17959820389416584
GO:0009163	nucleoside biosynthetic process	0.5228753409838826	0.17959820389416584
GO:0008939	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity	0.5228753409838826	0.17959820389416584
GO:0019220	regulation of phosphate metabolic process	0.5228753409838826	0.17959820389416584
GO:0103025	alpha-amylase activity (releasing maltohexaose)	0.5228753409838826	0.17959820389416584
GO:0016161	beta-amylase activity	0.5228753409838826	0.17959820389416584
GO:0000023	maltose metabolic process	0.5228753409838826	0.17959820389416584
GO:0047471	maltose alpha-D-glucosyltransferase activity	0.5228753409838826	0.17959820389416584
GO:0000272	polysaccharide catabolic process	0.5228753409838826	0.17959820389416584
GO:0008657	DNA topoisomerase (ATP-hydrolyzing) inhibitor activity	0.5228753409838826	0.17959820389416584
GO:0008881	glutamate racemase activity	0.5228753409838826	0.17959820389416584
GO:0000286	alanine dehydrogenase activity	0.5228753409838826	0.17959820389416584
GO:0042853	L-alanine catabolic process	0.5228753409838826	0.17959820389416584
GO:0006524	alanine catabolic process	0.5228753409838826	0.17959820389416584
GO:0019375	galactolipid biosynthetic process	0.5228753409838826	0.17959820389416584
GO:0033670	regulation of NAD+ kinase activity	0.5228753409838826	0.17959820389416584
GO:0051336	regulation of hydrolase activity	0.5228753409838826	0.17959820389416584
GO:0009254	peptidoglycan turnover	0.5228753409838826	0.17959820389416584
GO:0009691	cytokinin biosynthetic process	0.5228753409838826	0.17959820389416584
GO:0006796	phosphate-containing compound metabolic process	0.5228753409838826	0.17959820389416584
GO:0004427	inorganic diphosphatase activity	0.5228753409838826	0.17959820389416584
GO:0004375	glycine dehydrogenase (decarboxylating) activity	0.5228753409838826	0.17959820389416584
GO:0016594	glycine binding	0.5228753409838826	0.17959820389416584
GO:0004735	pyrroline-5-carboxylate reductase activity	0.5228753409838826	0.17959820389416584
GO:0006655	phosphatidylglycerol biosynthetic process	0.5228753409838826	0.17959820389416584
GO:0043457	regulation of cellular respiration	0.5228753409838826	0.17959820389416584
GO:0045820	negative regulation of glycolytic process	0.5228753409838826	0.17959820389416584
GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	0.5228753409838826	0.17959820389416584
GO:0010272	response to silver ion	0.5228753409838826	0.17959820389416584
GO:0097077	copper ion sensor activity	0.5228753409838826	0.17959820389416584
GO:0042709	succinate-CoA ligase complex	0.5228753409838826	0.17959820389416584
GO:0008295	spermidine biosynthetic process	0.5228753409838826	0.17959820389416584
GO:0006596	polyamine biosynthetic process	0.5228753409838826	0.17959820389416584
GO:0004766	spermidine synthase activity	0.5228753409838826	0.17959820389416584
GO:0032549	ribonucleoside binding	0.5228753409838826	0.17959820389416584
GO:0016118	carotenoid catabolic process	0.5228753409838826	0.17959820389416584
GO:0003957	NAD(P)+ transhydrogenase (B-specific) activity	0.5228753409838826	0.17959820389416584
GO:0043168	anion binding	0.5228753409838826	0.17959820389416584
GO:0006855	drug transmembrane transport	0.5228753409838826	0.17959820389416584
GO:0034204	lipid translocation	0.5228753409838826	0.17959820389416584
GO:0015836	lipid-linked peptidoglycan transport	0.5228753409838826	0.17959820389416584
GO:0000470	maturation of LSU-rRNA	0.5228753409838826	0.17959820389416584
GO:0047330	polyphosphate-glucose phosphotransferase activity	0.5228753409838826	0.17959820389416584
GO:0004340	glucokinase activity	0.5228753409838826	0.17959820389416584
GO:0004655	porphobilinogen synthase activity	0.5228753409838826	0.17959820389416584
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	0.5228753409838826	0.17959820389416584
GO:0046889	positive regulation of lipid biosynthetic process	0.5228753409838826	0.17959820389416584
GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity	0.5228753409838826	0.17959820389416584
GO:0000026	alpha-1,2-mannosyltransferase activity	0.5228753409838826	0.17959820389416584
GO:0071705	nitrogen compound transport	0.5228753409838826	0.17959820389416584
GO:0030245	cellulose catabolic process	0.5228753409838826	0.17959820389416584
GO:0016162	cellulose 1,4-beta-cellobiosidase activity	0.5228753409838826	0.17959820389416584
GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	0.5228753409838826	0.17959820389416584
GO:0042816	vitamin B6 metabolic process	0.5228753409838826	0.17959820389416584
GO:0019002	GMP binding	0.5228753409838826	0.17959820389416584
GO:0019003	GDP binding	0.5228753409838826	0.17959820389416584
GO:0004385	guanylate kinase activity	0.5228753409838826	0.17959820389416584
GO:0008758	UDP-2,3-diacylglucosamine hydrolase activity	0.5228753409838826	0.17959820389416584
GO:0004590	orotidine-5'-phosphate decarboxylase activity	0.5228753409838826	0.17959820389416584
GO:0004713	protein tyrosine kinase activity	0.5228753409838826	0.17959820389416584
GO:0034386	4-aminobutyrate:2-oxoglutarate transaminase activity	0.5228753409838826	0.17959820389416584
GO:0047298	(S)-3-amino-2-methylpropionate transaminase activity	0.5228753409838826	0.17959820389416584
GO:0046459	short-chain fatty acid metabolic process	0.5228753409838826	0.17959820389416584
GO:0102131	3-oxo-glutaryl-[acp] methyl ester reductase activity	0.5228753409838826	0.17959820389416584
GO:0102132	3-oxo-pimeloyl-[acp] methyl ester reductase activity	0.5228753409838826	0.17959820389416584
GO:0018454	acetoacetyl-CoA reductase activity	0.5228753409838826	0.17959820389416584
GO:0070677	rRNA (cytosine-2'-O-)-methyltransferase activity	0.5228753409838826	0.17959820389416584
GO:0098719	sodium ion import across plasma membrane	0.5228753409838826	0.17959820389416584
GO:0051453	regulation of intracellular pH	0.5228753409838826	0.17959820389416584
GO:0046342	CDP-diacylglycerol catabolic process	0.5228753409838826	0.17959820389416584
GO:0008715	CDP-diacylglycerol diphosphatase activity	0.5228753409838826	0.17959820389416584
GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	0.5228753409838826	0.17959820389416584
GO:0047260	alpha,alpha-trehalose-phosphate synthase (GDP-forming) activity	0.5228753409838826	0.17959820389416584
GO:0070415	trehalose metabolism in response to cold stress	0.5228753409838826	0.17959820389416584
GO:0070413	trehalose metabolism in response to stress	0.5228753409838826	0.17959820389416584
GO:0006970	response to osmotic stress	0.5228753409838826	0.17959820389416584
GO:0008186	RNA-dependent ATPase activity	0.5228753409838826	0.17959820389416584
GO:0006363	termination of RNA polymerase I transcription	0.5228753409838826	0.17959820389416584
GO:0008967	phosphoglycolate phosphatase activity	0.5228753409838826	0.17959820389416584
GO:0050607	mycothiol-dependent formaldehyde dehydrogenase activity	0.5228753409838826	0.17959820389416584
GO:0043602	nitrate catabolic process	0.5228753409838826	0.17959820389416584
GO:0008830	dTDP-4-dehydrorhamnose 3,5-epimerase activity	0.5228753409838826	0.17959820389416584
GO:0035595	N-acetylglucosaminylinositol deacetylase activity	0.5228753409838826	0.17959820389416584
GO:0016987	sigma factor activity	0.5228753409838826	0.18625379852358626
GO:0006777	Mo-molybdopterin cofactor biosynthetic process	0.5228753409838826	0.18625379852358626
GO:0005829	cytosol	0.5228753409838826	0.19530562072559465
GO:0008379	thioredoxin peroxidase activity	0.5228753409838826	0.20532999304430555
GO:0004467	long-chain fatty acid-CoA ligase activity	0.5228753409838826	0.20532999304430555
GO:0042128	nitrate assimilation	0.5228753409838826	0.20532999304430555
GO:0005978	glycogen biosynthetic process	0.5228753409838826	0.20532999304430555
GO:0005509	calcium ion binding	0.5228753409838826	0.20532999304430555
GO:0003985	acetyl-CoA C-acetyltransferase activity	0.5228753409838826	0.20532999304430555
GO:0000162	tryptophan biosynthetic process	0.5228753409838826	0.20532999304430555
GO:0070566	adenylyltransferase activity	0.5228753409838826	0.21139315209510223
GO:0044119	growth of symbiont in host cell	0.5228753409838826	0.2217643463293521
GO:0015914	phospholipid transport	0.5228753409838826	0.24156258091976474
GO:0005548	phospholipid transporter activity	0.5228753409838826	0.24156258091976474
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	0.5228753409838826	0.24156258091976474
GO:0006869	lipid transport	0.5228753409838826	0.24156258091976474
GO:0050661	NADP binding	0.5228753409838826	0.2463425534987525
GO:0071766	Actinobacterium-type cell wall biogenesis	0.5228753409838826	0.2463425534987525
GO:0015297	antiporter activity	0.5228753409838826	0.25693874308385817
GO:0019563	glycerol catabolic process	0.5228753409838826	0.25693874308385817
GO:0042781	3'-tRNA processing endoribonuclease activity	0.5228753409838826	0.25693874308385817
GO:0045284	plasma membrane fumarate reductase complex	0.5228753409838826	0.25693874308385817
GO:0009715	chalcone biosynthetic process	0.5228753409838826	0.25693874308385817
GO:0103045	methione N-acyltransferase activity	0.5228753409838826	0.25693874308385817
GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	0.5228753409838826	0.25693874308385817
GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	0.5228753409838826	0.25693874308385817
GO:0004479	methionyl-tRNA formyltransferase activity	0.5228753409838826	0.25693874308385817
GO:0004400	histidinol-phosphate transaminase activity	0.5228753409838826	0.25693874308385817
GO:0004383	guanylate cyclase activity	0.5228753409838826	0.25693874308385817
GO:0009927	histidine phosphotransfer kinase activity	0.5228753409838826	0.25693874308385817
GO:0018106	peptidyl-histidine phosphorylation	0.5228753409838826	0.25693874308385817
GO:0008703	5-amino-6-(5-phosphoribosylamino)uracil reductase activity	0.5228753409838826	0.25693874308385817
GO:0008942	nitrite reductase [NAD(P)H] activity	0.5228753409838826	0.25693874308385817
GO:0046835	carbohydrate phosphorylation	0.5228753409838826	0.25693874308385817
GO:0005977	glycogen metabolic process	0.5228753409838826	0.25693874308385817
GO:0008785	alkyl hydroperoxide reductase activity	0.5228753409838826	0.25693874308385817
GO:0032843	hydroperoxide reductase activity	0.5228753409838826	0.25693874308385817
GO:0042744	hydrogen peroxide catabolic process	0.5228753409838826	0.25693874308385817
GO:0015095	magnesium ion transmembrane transporter activity	0.5228753409838826	0.25693874308385817
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	0.5228753409838826	0.25693874308385817
GO:0006561	proline biosynthetic process	0.5228753409838826	0.25693874308385817
GO:0008444	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	0.5228753409838826	0.25693874308385817
GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	0.5228753409838826	0.25693874308385817
GO:0004775	succinate-CoA ligase (ADP-forming) activity	0.5228753409838826	0.25693874308385817
GO:0004644	phosphoribosylglycinamide formyltransferase activity	0.5228753409838826	0.25693874308385817
GO:0005215	transporter activity	0.5228753409838826	0.25693874308385817
GO:0010436	carotenoid dioxygenase activity	0.5228753409838826	0.25693874308385817
GO:0016121	carotene catabolic process	0.5228753409838826	0.25693874308385817
GO:0006739	NADP metabolic process	0.5228753409838826	0.25693874308385817
GO:0019145	aminobutyraldehyde dehydrogenase activity	0.5228753409838826	0.25693874308385817
GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	0.5228753409838826	0.25693874308385817
GO:0033737	1-pyrroline dehydrogenase activity	0.5228753409838826	0.25693874308385817
GO:0006417	regulation of translation	0.5228753409838826	0.25693874308385817
GO:0061599	molybdopterin molybdotransferase activity	0.5228753409838826	0.25693874308385817
GO:0061598	molybdopterin adenylyltransferase activity	0.5228753409838826	0.25693874308385817
GO:0018315	molybdenum incorporation into molybdenum-molybdopterin complex	0.5228753409838826	0.25693874308385817
GO:0004640	phosphoribosylanthranilate isomerase activity	0.5228753409838826	0.25693874308385817
GO:0000107	imidazoleglycerol-phosphate synthase activity	0.5228753409838826	0.25693874308385817
GO:0004049	anthranilate synthase activity	0.5228753409838826	0.25693874308385817
GO:0008106	alcohol dehydrogenase (NADP+) activity	0.5228753409838826	0.25693874308385817
GO:0030964	NADH dehydrogenase complex	0.5228753409838826	0.25693874308385817
GO:0045300	acyl-[acyl-carrier-protein] desaturase activity	0.5228753409838826	0.25693874308385817
GO:0004321	fatty-acyl-CoA synthase activity	0.5228753409838826	0.25693874308385817
GO:0019367	fatty acid elongation, saturated fatty acid	0.5228753409838826	0.25693874308385817
GO:0009251	glucan catabolic process	0.5228753409838826	0.25693874308385817
GO:0008810	cellulase activity	0.5228753409838826	0.25693874308385817
GO:0004175	endopeptidase activity	0.5228753409838826	0.25693874308385817
GO:0004017	adenylate kinase activity	0.5228753409838826	0.25693874308385817
GO:0009313	oligosaccharide catabolic process	0.5228753409838826	0.25693874308385817
GO:0009450	gamma-aminobutyric acid catabolic process	0.5228753409838826	0.25693874308385817
GO:0003867	4-aminobutyrate transaminase activity	0.5228753409838826	0.25693874308385817
GO:0019740	nitrogen utilization	0.5228753409838826	0.25693874308385817
GO:0019678	propionate metabolic process, methylmalonyl pathway	0.5228753409838826	0.25693874308385817
GO:0004494	methylmalonyl-CoA mutase activity	0.5228753409838826	0.25693874308385817
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	0.5228753409838826	0.25693874308385817
GO:0004345	glucose-6-phosphate dehydrogenase activity	0.5228753409838826	0.25693874308385817
GO:0008235	metalloexopeptidase activity	0.5228753409838826	0.25693874308385817
GO:0000453	enzyme-directed rRNA 2'-O-methylation	0.5228753409838826	0.25693874308385817
GO:0015385	sodium:proton antiporter activity	0.5228753409838826	0.25693874308385817
GO:0015386	potassium:proton antiporter activity	0.5228753409838826	0.25693874308385817
GO:0019008	molybdopterin synthase complex	0.5228753409838826	0.25693874308385817
GO:0061798	GTP 3',8'-cyclase activity	0.5228753409838826	0.25693874308385817
GO:1904047	S-adenosyl-L-methionine binding	0.5228753409838826	0.25693874308385817
GO:0042126	nitrate metabolic process	0.5228753409838826	0.25693874308385817
GO:0071249	cellular response to nitrate	0.5228753409838826	0.25693874308385817
GO:0036294	cellular response to decreased oxygen levels	0.5228753409838826	0.25693874308385817
GO:0046677	response to antibiotic	0.5255222104896679	0.25924422620714016
GO:0009231	riboflavin biosynthetic process	0.5327823362239381	0.2780371195964652
GO:0051920	peroxiredoxin activity	0.5327823362239381	0.2780371195964652
GO:0003988	acetyl-CoA C-acyltransferase activity	0.5327823362239381	0.2780371195964652
GO:0015562	efflux transmembrane transporter activity	0.5327823362239381	0.2780371195964652
GO:0009405	pathogenesis	0.5327823362239381	0.28970367823460474
GO:0051409	response to nitrosative stress	0.5327823362239381	0.2901701925315264
GO:0009247	glycolipid biosynthetic process	0.5327823362239381	0.3116821047321154
GO:0006284	base-excision repair	0.5327823362239381	0.3143871914833445
GO:0006171	cAMP biosynthetic process	0.5327823362239381	0.3143871914833445
GO:0030288	outer membrane-bounded periplasmic space	0.5327823362239381	0.3143871914833445
GO:0004518	nuclease activity	0.5327823362239381	0.3143871914833445
GO:0016311	dephosphorylation	0.5327823362239381	0.3143871914833445
GO:0000976	transcription regulatory region sequence-specific DNA binding	0.5327823362239381	0.31699555374138033
GO:0032993	protein-DNA complex	0.5327823362239381	0.31699555374138033
GO:0008654	phospholipid biosynthetic process	0.5327823362239381	0.31699555374138033
GO:0016021	integral component of membrane	0.5327823362239381	0.3200545671694424
GO:0046686	response to cadmium ion	0.5327823362239381	0.3270040725198549
GO:0005634	nucleus	0.5327823362239381	0.3270040725198549
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	0.5327823362239381	0.3270040725198549
GO:0004322	ferroxidase activity	0.5327823362239381	0.3270040725198549
GO:0008199	ferric iron binding	0.5327823362239381	0.3270040725198549
GO:0044164	host cell cytosol	0.5327823362239381	0.3270040725198549
GO:0004022	alcohol dehydrogenase (NAD) activity	0.5327823362239381	0.3270040725198549
GO:0003743	translation initiation factor activity	0.5327823362239381	0.3270040725198549
GO:0015420	ATPase-coupled vitamin B12 transmembrane transporter activity	0.5327823362239381	0.3270040725198549
GO:0019829	ATPase-coupled cation transmembrane transporter activity	0.5327823362239381	0.3270040725198549
GO:0042542	response to hydrogen peroxide	0.5327823362239381	0.3270040725198549
GO:0005991	trehalose metabolic process	0.5327823362239381	0.3270040725198549
GO:0019538	protein metabolic process	0.5327823362239381	0.3270040725198549
GO:0008725	DNA-3-methyladenine glycosylase activity	0.5327823362239381	0.3270040725198549
GO:0009360	DNA polymerase III complex	0.5327823362239381	0.3270040725198549
GO:0044228	host cell surface	0.5327823362239381	0.3270040725198549
GO:0008239	dipeptidyl-peptidase activity	0.5327823362239381	0.3270040725198549
GO:0055129	L-proline biosynthetic process	0.5327823362239381	0.3270040725198549
GO:0015462	ATPase-coupled protein transmembrane transporter activity	0.5327823362239381	0.3270040725198549
GO:0017038	protein import	0.5327823362239381	0.3270040725198549
GO:0046474	glycerophospholipid biosynthetic process	0.5327823362239381	0.3270040725198549
GO:0033499	galactose catabolic process via UDP-galactose	0.5327823362239381	0.3270040725198549
GO:0006104	succinyl-CoA metabolic process	0.5327823362239381	0.3270040725198549
GO:0070180	large ribosomal subunit rRNA binding	0.5327823362239381	0.3270040725198549
GO:0004108	citrate (Si)-synthase activity	0.5327823362239381	0.3270040725198549
GO:0016783	sulfurtransferase activity	0.5327823362239381	0.3270040725198549
GO:0015648	lipid-linked peptidoglycan transporter activity	0.5327823362239381	0.3270040725198549
GO:0004359	glutaminase activity	0.5327823362239381	0.3270040725198549
GO:0004642	phosphoribosylformylglycinamidine synthase activity	0.5327823362239381	0.3270040725198549
GO:0016036	cellular response to phosphate starvation	0.5327823362239381	0.3270040725198549
GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	0.5327823362239381	0.3270040725198549
GO:1990077	primosome complex	0.5327823362239381	0.3270040725198549
GO:0006268	DNA unwinding involved in DNA replication	0.5327823362239381	0.3270040725198549
GO:0006314	intron homing	0.5327823362239381	0.3270040725198549
GO:0016539	intein-mediated protein splicing	0.5327823362239381	0.3270040725198549
GO:0009245	lipid A biosynthetic process	0.5327823362239381	0.3270040725198549
GO:0044165	host cell endoplasmic reticulum	0.5327823362239381	0.3270040725198549
GO:0031975	envelope	0.5327823362239381	0.3270040725198549
GO:0010756	positive regulation of plasminogen activation	0.5327823362239381	0.3270040725198549
GO:0044044	interaction with host via substance in symbiont surface	0.5327823362239381	0.3270040725198549
GO:0020012	evasion or tolerance of host immune response	0.5327823362239381	0.3270040725198549
GO:0006542	glutamine biosynthetic process	0.5327823362239381	0.3270040725198549
GO:0071805	potassium ion transmembrane transport	0.5327823362239381	0.3270040725198549
GO:0010126	mycothiol metabolic process	0.5327823362239381	0.3270040725198549
GO:0030366	molybdopterin synthase activity	0.5327823362239381	0.3270040725198549
GO:0042891	obsolete antibiotic transport	0.5327823362239381	0.3270040725198549
GO:0045900	negative regulation of translational elongation	0.5327823362239381	0.3270040725198549
GO:0045927	positive regulation of growth	0.5564564152775948	0.34275856142178185
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	0.5564564152775948	0.3503129899720757
GO:0052060	evasion or tolerance by symbiont of host-produced nitric oxide	0.5564564152775948	0.3503129899720757
GO:0003887	DNA-directed DNA polymerase activity	0.5564564152775948	0.3503129899720757
GO:0003700	DNA-binding transcription factor activity	0.5564564152775948	0.35309974387763654
GO:0042802	identical protein binding	0.5564564152775948	0.35612655262353166
GO:0006633	fatty acid biosynthetic process	0.5564564152775948	0.3652333019735957
GO:0016740	transferase activity	0.5564564152775948	0.3816039741058516
GO:0030170	pyridoxal phosphate binding	0.5564564152775948	0.3827023063847896
GO:0000156	phosphorelay response regulator activity	0.5564564152775948	0.38557206693638335
GO:0001216	DNA-binding transcription activator activity	0.5564564152775948	0.38557206693638335
GO:0008137	NADH dehydrogenase (ubiquinone) activity	0.5564564152775948	0.38557206693638335
GO:0070967	coenzyme F420 binding	0.5564564152775948	0.38557206693638335
GO:0005576	extracellular region	0.5564564152775948	0.386664951090151
GO:0015105	arsenite transmembrane transporter activity	0.5564564152775948	0.3904770638754824
GO:0000104	succinate dehydrogenase activity	0.5564564152775948	0.3904770638754824
GO:0042450	arginine biosynthetic process via ornithine	0.5564564152775948	0.3904770638754824
GO:0051289	protein homotetramerization	0.5564564152775948	0.3904770638754824
GO:0008081	phosphoric diester hydrolase activity	0.5564564152775948	0.3904770638754824
GO:0009306	protein secretion	0.5564564152775948	0.3904770638754824
GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	0.5564564152775948	0.3904770638754824
GO:0030151	molybdenum ion binding	0.5564564152775948	0.3904770638754824
GO:0031522	cell envelope Sec protein transport complex	0.5564564152775948	0.3904770638754824
GO:0046653	tetrahydrofolate metabolic process	0.5564564152775948	0.3904770638754824
GO:0005388	calcium transmembrane transporter activity, phosphorylative mechanism	0.5564564152775948	0.3904770638754824
GO:0006351	transcription, DNA-templated	0.5564564152775948	0.3904770638754824
GO:0031564	transcription antitermination	0.5564564152775948	0.3904770638754824
GO:0006783	heme biosynthetic process	0.5564564152775948	0.3904770638754824
GO:0016878	acid-thiol ligase activity	0.5564564152775948	0.3904770638754824
